transaction_id,customer_id,amount_inr,payment_method,hour_of_day,velocity_1h,velocity_24h,new_device,geo_mismatch,billing_shipping_mismatch,failed_attempts_prior,account_age_days,prior_successful_txns,prior_chargebacks,known_device_count,is_fraud
TXN_000421,CUST_00056,2939.25,upi,0,2,2,True,True,False,0,107,3,0,4,0
TXN_000419,CUST_00064,1612.97,card,13,0,1,False,False,True,0,800,14,0,1,0
TXN_000586,CUST_00129,2563.5,card,6,0,1,False,False,False,0,1037,19,0,4,0
TXN_000119,CUST_00092,17951.78,wallet,3,0,6,True,False,False,0,490,12,0,2,1
TXN_000053,CUST_00175,1091.69,card,18,0,2,False,False,False,0,70,1,0,4,0
TXN_000151,CUST_00126,1501.13,card,11,1,1,True,False,False,0,369,2,0,4,0
TXN_000403,CUST_00170,5342.56,card,14,1,2,False,True,False,0,115,3,0,1,0
TXN_000847,CUST_00100,942.32,card,3,0,4,False,False,False,0,383,5,0,4,0
TXN_000207,CUST_00045,1147.63,upi,23,0,1,False,False,False,0,514,13,0,3,0
TXN_000758,CUST_00001,1384.75,upi,12,0,0,False,False,False,0,887,13,0,1,0
TXN_000853,CUST_00087,1188.8,upi,19,2,4,False,True,False,0,170,4,0,3,0
TXN_000008,CUST_00026,1744.69,card,2,0,0,False,False,False,0,172,6,0,2,0
TXN_000759,CUST_00085,3939.51,wallet,15,0,0,False,False,False,0,20,1,0,4,0
TXN_000036,CUST_00055,7565.75,upi,7,1,3,False,False,False,0,214,4,0,4,0
TXN_000452,CUST_00206,1378.85,card,19,1,2,False,False,False,0,40,0,0,1,0
TXN_000253,CUST_00143,4541.22,card,16,0,1,False,False,False,0,175,5,0,3,0
TXN_000303,CUST_00139,860.72,card,9,0,2,False,False,False,0,92,2,0,4,0
TXN_000672,CUST_00132,3780.29,card,12,0,1,False,False,False,0,134,1,0,1,0
TXN_000571,CUST_00182,1154.61,card,6,0,2,True,False,False,0,856,17,0,2,0
TXN_000623,CUST_00138,3203.12,netbanking,14,0,1,True,False,False,0,531,15,0,1,0
TXN_000689,CUST_00076,858.34,card,21,1,2,False,False,False,0,970,16,0,4,0
TXN_000650,CUST_00005,1932.3,upi,23,1,3,False,False,False,0,552,9,0,1,0
TXN_000262,CUST_00037,774.35,upi,20,0,1,False,False,True,0,122,2,0,4,0
TXN_000610,CUST_00160,355.46,upi,2,2,3,False,False,False,0,72,4,0,1,0
TXN_000297,CUST_00127,11815.22,card,22,2,6,False,False,True,0,111,2,0,4,1
TXN_000414,CUST_00080,1955.57,netbanking,8,0,1,False,False,False,0,499,15,0,1,0
TXN_000150,CUST_00072,1628.62,netbanking,17,1,4,False,False,False,0,770,11,2,3,0
TXN_000710,CUST_00056,2484.6,card,20,0,0,True,False,False,0,107,3,0,4,0
TXN_000796,CUST_00082,12035.47,netbanking,19,4,9,True,True,False,3,51,1,0,4,1
TXN_000550,CUST_00173,2565.82,upi,10,2,3,False,False,False,1,508,18,0,3,1
TXN_000488,CUST_00221,22449.53,card,4,0,0,False,False,False,0,438,7,2,1,0
TXN_000147,CUST_00049,3624.48,wallet,17,0,0,False,False,False,0,62,0,0,3,0
TXN_000146,CUST_00102,1630.97,upi,0,0,1,False,False,False,1,777,20,0,2,0
TXN_000651,CUST_00083,2820.99,card,9,2,3,False,False,False,0,54,1,0,1,0
TXN_000833,CUST_00095,15011.43,card,10,0,2,False,False,False,0,201,7,0,3,0
TXN_000666,CUST_00147,357.13,upi,14,1,2,False,False,False,0,179,4,0,4,0
TXN_000348,CUST_00215,1065.78,card,8,0,1,True,False,False,1,126,4,0,1,0
TXN_000463,CUST_00126,2121.38,card,12,0,0,False,False,False,0,369,2,0,4,0
TXN_000325,CUST_00050,2667.66,netbanking,16,0,1,False,False,False,1,134,2,0,4,0
TXN_000186,CUST_00178,4333.11,upi,15,0,0,False,False,False,0,361,9,0,2,0
TXN_000123,CUST_00063,2040.13,upi,11,0,2,False,False,False,0,2017,43,0,3,0
TXN_000765,CUST_00004,1498.58,card,16,1,1,True,False,False,0,32,0,0,3,0
TXN_000608,CUST_00196,925.21,netbanking,22,1,4,False,False,False,0,153,2,0,3,0
TXN_000143,CUST_00186,1170.67,card,15,1,3,False,False,False,0,533,5,0,1,0
TXN_000859,CUST_00041,4845.12,upi,23,0,1,False,False,False,0,528,15,0,1,0
TXN_000197,CUST_00167,1745.61,card,0,2,2,False,False,True,0,136,4,0,4,0
TXN_000609,CUST_00171,2608.46,card,8,1,2,False,False,True,0,810,15,0,4,0
TXN_000279,CUST_00154,3124.46,card,7,1,4,False,False,False,0,63,2,0,4,0
TXN_000293,CUST_00204,3631.78,card,1,0,1,False,False,False,0,57,0,0,4,0
TXN_000400,CUST_00069,3511.22,card,9,0,4,False,False,False,0,363,5,1,2,0
TXN_000122,CUST_00021,1442.04,card,3,0,0,False,True,False,0,84,1,0,3,0
TXN_000183,CUST_00175,2291.05,card,12,0,1,False,False,True,0,70,1,0,4,0
TXN_000202,CUST_00027,3023.1,card,4,4,5,True,False,False,2,29,1,0,1,1
TXN_000438,CUST_00072,1724.53,upi,8,1,2,False,True,False,1,770,11,2,3,1
TXN_000246,CUST_00019,1360.04,card,17,1,2,False,False,False,0,156,3,0,2,0
TXN_000415,CUST_00224,2373.87,upi,19,1,3,False,False,False,1,13,0,0,4,0
TXN_000795,CUST_00009,1297.47,card,6,1,1,False,True,False,0,397,7,0,2,0
TXN_000129,CUST_00220,5696.58,card,23,0,1,False,False,False,0,487,13,0,2,1
TXN_000637,CUST_00164,13923.51,upi,4,1,1,True,False,False,0,168,2,0,3,0
TXN_000402,CUST_00065,6162.31,netbanking,4,0,0,False,False,False,0,625,12,0,3,0
TXN_000706,CUST_00007,2541.66,card,4,0,0,False,False,False,0,1187,24,0,1,0
TXN_000694,CUST_00169,772.89,netbanking,8,0,3,True,False,False,1,134,2,0,1,0
TXN_000817,CUST_00220,2289.34,upi,15,0,0,True,False,False,0,487,13,0,2,1
TXN_000219,CUST_00218,4070.54,card,13,0,0,False,False,False,0,246,5,0,1,0
TXN_000641,CUST_00106,8337.32,card,21,0,0,False,False,False,0,405,9,0,2,0
TXN_000819,CUST_00106,938.51,card,19,0,1,False,False,False,0,405,9,0,2,0
TXN_000677,CUST_00058,959.42,upi,19,0,1,False,False,False,1,137,2,0,4,0
TXN_000822,CUST_00046,13815.61,upi,16,3,8,False,False,True,3,426,4,0,3,1
TXN_000624,CUST_00211,14405.38,upi,9,0,0,False,True,False,0,659,14,0,4,0
TXN_000753,CUST_00102,1577.86,card,6,0,0,False,False,False,0,777,20,0,2,0
TXN_000685,CUST_00019,3817.28,card,13,1,1,False,False,False,0,156,3,0,2,0
TXN_000386,CUST_00048,2927.57,upi,3,0,0,True,False,False,0,121,5,0,4,0
TXN_000872,CUST_00114,2476.71,upi,2,1,1,False,False,False,0,157,5,0,4,0
TXN_000509,CUST_00190,391.16,card,18,0,0,True,False,False,1,53,1,0,2,0
TXN_000267,CUST_00179,2832.81,upi,4,1,3,False,False,False,0,451,10,0,2,0
TXN_000754,CUST_00072,2904.72,card,16,0,1,False,False,False,0,770,11,2,3,0
TXN_000441,CUST_00118,2739.91,upi,12,0,4,False,False,False,0,445,14,0,4,0
TXN_000496,CUST_00057,2914.95,netbanking,5,0,1,False,False,False,0,151,5,0,3,0
TXN_000112,CUST_00148,3493.04,upi,0,5,8,True,False,False,2,232,6,0,2,1
TXN_000232,CUST_00042,1208.67,card,12,0,1,False,False,False,0,411,10,0,4,0
TXN_000780,CUST_00220,9826.02,card,3,0,1,False,False,False,0,487,13,0,2,0
TXN_000607,CUST_00002,653.19,card,14,0,0,True,False,False,0,906,21,0,4,0
TXN_000671,CUST_00054,1301.83,netbanking,18,2,9,False,True,True,2,1518,30,0,4,1
TXN_000373,CUST_00048,6073.24,card,22,0,1,False,False,False,0,121,5,0,4,0
TXN_000881,CUST_00161,4853.91,card,8,0,0,False,False,False,0,510,9,0,3,0
TXN_000757,CUST_00182,107918.7,upi,3,6,11,False,True,True,2,856,17,0,2,1
TXN_000233,CUST_00027,2310.33,card,8,0,1,False,False,False,0,29,1,0,1,0
TXN_000707,CUST_00100,824.46,card,16,0,2,False,False,False,0,383,5,0,4,0
TXN_000676,CUST_00027,892.09,card,14,0,0,False,False,False,0,29,1,0,1,0
TXN_000317,CUST_00016,1820.82,upi,20,1,2,False,False,False,0,34,2,0,1,0
TXN_000648,CUST_00029,2728.33,upi,5,1,3,False,False,False,0,260,6,0,2,0
TXN_000410,CUST_00035,1013.52,card,6,0,1,False,False,False,0,243,3,0,4,0
TXN_000873,CUST_00151,3569.78,card,6,0,0,False,True,False,0,953,20,0,4,0
TXN_000358,CUST_00150,10908.96,card,19,0,0,True,False,False,0,603,16,0,2,0
TXN_000258,CUST_00093,3654.5,card,12,1,1,False,False,False,0,125,6,0,1,1
TXN_000627,CUST_00093,1260.66,card,23,0,1,False,False,False,0,125,6,0,1,0
TXN_000632,CUST_00149,1219.77,card,11,0,0,False,False,False,1,10,0,0,3,0
TXN_000282,CUST_00198,3095.48,netbanking,16,1,5,True,False,False,0,168,5,0,4,1
TXN_000376,CUST_00132,4064.98,netbanking,6,0,3,True,False,False,2,134,1,0,1,0
TXN_000384,CUST_00159,6026.16,card,13,1,2,False,False,False,0,48,0,0,4,0
TXN_000224,CUST_00185,2698.86,netbanking,14,1,1,False,False,False,0,34,1,1,1,0
TXN_000854,CUST_00074,1133.24,upi,9,0,1,False,False,False,0,18,0,0,3,1
TXN_000736,CUST_00060,2305.64,card,8,0,3,True,False,False,0,411,7,0,2,0
TXN_000472,CUST_00181,1241.68,netbanking,19,1,3,True,False,False,0,414,11,0,1,0
TXN_000347,CUST_00110,372.44,card,13,1,2,False,False,False,0,53,2,0,1,0
TXN_000505,CUST_00130,2255.83,card,11,0,1,False,False,False,0,306,6,0,4,0
TXN_000639,CUST_00191,2536.01,upi,5,0,3,False,False,False,0,398,13,0,3,0
TXN_000887,CUST_00191,2514.69,card,8,1,2,True,False,False,0,398,13,0,3,0
TXN_000849,CUST_00062,7268.4,upi,20,1,1,False,False,False,0,572,14,0,1,0
TXN_000810,CUST_00023,2608.75,upi,23,4,10,False,True,True,5,466,14,0,4,1
TXN_000619,CUST_00017,2651.96,card,2,2,5,True,False,True,0,119,1,0,1,1
TXN_000767,CUST_00115,5138.01,card,11,0,1,False,False,False,0,260,8,0,4,0
TXN_000645,CUST_00070,2455.67,card,5,0,2,False,False,False,0,236,4,0,2,0
TXN_000760,CUST_00190,6882.36,upi,3,0,4,False,False,False,0,53,1,0,2,0
TXN_000556,CUST_00023,3257.78,card,14,0,0,False,False,False,0,466,14,0,4,0
TXN_000858,CUST_00051,1243.47,upi,22,1,1,False,False,False,0,8,0,0,2,0
TXN_000577,CUST_00106,1911.45,card,18,1,3,False,False,False,0,405,9,0,2,0
TXN_000085,CUST_00177,1551.39,card,21,0,1,False,False,False,0,538,15,0,1,0
TXN_000242,CUST_00118,6202.65,upi,2,0,0,False,False,False,0,445,14,0,4,0
TXN_000698,CUST_00115,6280.35,upi,6,1,1,False,False,False,0,260,8,0,4,0
TXN_000159,CUST_00194,2506.78,card,16,0,1,False,False,False,0,104,3,0,3,0
TXN_000524,CUST_00028,1096.02,card,10,0,3,False,False,False,0,68,3,0,2,0
TXN_000035,CUST_00191,28307.92,card,2,4,7,True,True,False,3,398,13,0,3,1
TXN_000540,CUST_00044,1246.5,card,9,0,2,False,False,False,0,430,5,0,2,0
TXN_000170,CUST_00121,4089.49,card,12,0,1,False,False,False,1,172,2,0,3,0
TXN_000654,CUST_00084,1196.54,card,6,0,4,False,False,False,0,44,1,0,4,0
TXN_000877,CUST_00079,1047.96,card,5,0,2,False,True,False,0,286,5,0,3,1
TXN_000761,CUST_00119,2421.29,wallet,19,0,1,False,False,False,0,64,1,0,1,0
TXN_000846,CUST_00036,3786.25,card,14,0,1,False,False,False,0,130,5,0,2,0
TXN_000733,CUST_00093,2983.84,card,14,1,1,False,False,False,0,125,6,0,1,0
TXN_000095,CUST_00117,3759.57,card,9,0,1,True,False,False,0,585,16,0,1,0
TXN_000563,CUST_00098,788.77,upi,23,0,2,True,False,False,0,191,5,0,3,0
TXN_000240,CUST_00006,1761.9,card,23,0,2,False,False,False,0,535,13,0,4,0
TXN_000574,CUST_00010,5519.45,card,12,0,0,True,False,False,2,26,1,0,4,0
TXN_000690,CUST_00069,3009.91,card,4,2,10,True,True,False,1,363,5,1,2,1
TXN_000460,CUST_00143,567.31,card,8,0,0,False,False,False,0,175,5,0,3,0
TXN_000553,CUST_00050,3561.08,card,23,0,1,False,False,False,0,134,2,0,4,0
TXN_000786,CUST_00173,895.88,wallet,11,0,0,False,False,False,0,508,18,0,3,0
TXN_000206,CUST_00069,1970.26,card,14,0,0,False,False,False,0,363,5,1,2,0
TXN_000392,CUST_00217,14139.29,upi,23,4,5,False,True,True,6,396,4,0,1,1
TXN_000397,CUST_00073,1170.63,card,0,1,2,False,False,False,0,126,6,0,4,0
TXN_000762,CUST_00046,1581.04,upi,13,0,1,False,False,False,0,426,4,0,3,0
TXN_000217,CUST_00031,1734.35,card,17,0,1,True,False,False,0,480,17,0,1,0
TXN_000004,CUST_00143,2503.5,upi,10,0,0,True,False,False,0,175,5,0,3,0
TXN_000642,CUST_00162,4062.12,card,22,0,0,False,False,False,0,373,8,0,1,0
TXN_000804,CUST_00020,765.46,upi,23,0,2,False,False,False,0,474,13,0,2,0
TXN_000612,CUST_00044,9367.48,wallet,15,1,6,True,True,False,1,430,5,0,2,1
TXN_000738,CUST_00095,2854.76,card,11,1,2,False,False,False,0,201,7,0,3,0
TXN_000546,CUST_00125,1797.45,upi,17,1,1,False,False,False,0,347,3,0,1,0
TXN_000725,CUST_00010,4646.48,card,8,5,8,True,True,True,1,26,1,0,4,1
TXN_000683,CUST_00033,2149.6,upi,8,1,3,False,False,False,0,90,1,0,3,0
TXN_000098,CUST_00075,1091.78,card,15,0,5,True,False,False,0,351,3,0,3,1
TXN_000727,CUST_00064,3763.86,card,4,0,0,False,False,False,0,800,14,0,1,0
TXN_000573,CUST_00160,1870.83,upi,14,0,3,False,False,False,0,72,4,0,1,0
TXN_000406,CUST_00056,2394.4,card,13,0,3,False,False,False,0,107,3,0,4,0
TXN_000502,CUST_00002,4524.38,card,17,0,2,False,False,False,0,906,21,0,4,0
TXN_000047,CUST_00139,3068.34,upi,1,3,5,True,False,True,5,92,2,0,4,1
TXN_000032,CUST_00088,7436.74,upi,6,1,3,False,False,False,0,146,4,0,4,0
TXN_000200,CUST_00023,1381.17,upi,18,1,1,False,False,False,2,466,14,0,4,0
TXN_000134,CUST_00056,1050.14,upi,17,2,6,False,False,False,0,107,3,0,4,0
TXN_000027,CUST_00143,1441.53,card,12,0,1,False,False,False,0,175,5,0,3,0
TXN_000788,CUST_00112,3205.76,card,23,0,0,False,False,False,0,117,1,0,1,0
TXN_000230,CUST_00029,4678.85,card,6,0,1,False,False,False,0,260,6,0,2,0
TXN_000489,CUST_00124,1127.0,upi,10,0,1,False,False,False,0,26,1,0,1,0
TXN_000378,CUST_00145,1518.03,card,21,1,4,False,False,False,0,200,2,0,1,0
TXN_000288,CUST_00169,18070.16,card,3,3,7,True,True,True,2,134,2,0,1,1
TXN_000418,CUST_00163,6454.47,upi,12,1,2,False,False,False,0,109,2,0,3,0
TXN_000674,CUST_00107,7195.83,card,21,0,2,False,False,False,0,144,5,0,1,0
TXN_000391,CUST_00211,27359.55,card,4,0,1,False,False,False,0,659,14,0,4,0
TXN_000592,CUST_00031,1049.26,card,1,3,10,True,True,True,4,480,17,0,1,1
TXN_000498,CUST_00200,484.46,card,21,0,1,True,False,False,0,413,18,0,2,0
TXN_000138,CUST_00052,873.25,card,15,0,3,False,False,False,0,63,1,0,3,0
TXN_000062,CUST_00042,858.27,netbanking,11,1,6,False,False,False,1,411,10,0,4,1
TXN_000471,CUST_00168,2739.82,card,16,6,13,False,False,True,5,290,9,0,1,1
TXN_000647,CUST_00218,3664.81,upi,18,1,3,True,False,False,0,246,5,0,1,0
TXN_000128,CUST_00137,1029.57,card,14,0,1,False,False,True,0,255,8,0,2,0
TXN_000876,CUST_00113,1511.91,card,14,1,3,False,False,False,0,367,5,0,3,0
TXN_000520,CUST_00101,797.66,card,18,1,3,False,False,False,1,1171,29,0,2,0
TXN_000064,CUST_00221,556.24,card,18,0,0,False,False,False,0,438,7,2,1,0
TXN_000014,CUST_00115,308.79,card,13,0,1,False,False,False,0,260,8,0,4,0
TXN_000156,CUST_00101,2217.42,card,4,3,8,True,True,False,0,1171,29,0,2,1
TXN_000040,CUST_00117,879.08,upi,13,1,1,False,False,False,0,585,16,0,1,0
TXN_000492,CUST_00219,2193.33,card,22,1,1,False,False,False,0,329,8,0,2,0
TXN_000379,CUST_00097,2053.58,upi,8,1,1,False,False,False,1,28,1,0,4,0
TXN_000187,CUST_00051,1545.68,card,16,1,4,False,False,False,0,8,0,0,2,0
TXN_000763,CUST_00133,3661.74,card,14,0,0,False,True,False,0,637,15,0,2,0
TXN_000216,CUST_00028,1270.35,card,10,2,4,False,False,False,0,68,3,0,2,0
TXN_000791,CUST_00209,2108.99,netbanking,3,0,0,False,False,False,0,1090,31,0,1,0
TXN_000052,CUST_00027,5370.23,upi,22,0,2,True,False,False,1,29,1,0,1,0
TXN_000337,CUST_00171,4254.16,card,16,1,8,False,True,False,2,810,15,0,4,1
TXN_000748,CUST_00092,3672.97,card,9,0,1,False,False,False,0,490,12,0,2,1
TXN_000719,CUST_00031,4429.16,upi,0,0,0,False,False,False,0,480,17,0,1,0
TXN_000724,CUST_00029,7323.69,card,10,1,3,False,False,False,0,260,6,0,2,0
TXN_000295,CUST_00066,4483.01,card,7,0,5,False,False,False,0,396,13,0,2,0
TXN_000701,CUST_00190,8394.95,card,16,0,0,False,False,False,0,53,1,0,2,0
TXN_000251,CUST_00198,2126.61,card,20,0,2,False,False,True,0,168,5,0,4,0
TXN_000726,CUST_00122,49364.07,upi,22,2,5,False,False,False,3,47,0,0,1,1
TXN_000461,CUST_00123,999.69,upi,8,0,1,False,False,False,0,151,1,0,3,0
TXN_000455,CUST_00179,5850.22,wallet,1,2,5,False,True,True,2,451,10,0,2,1
TXN_000896,CUST_00166,857.38,card,10,2,3,False,False,False,0,721,13,0,4,0
TXN_000269,CUST_00058,3139.92,card,21,0,1,False,False,False,0,137,2,0,4,0
TXN_000201,CUST_00107,3196.48,card,9,0,0,True,False,False,0,144,5,0,1,0
TXN_000161,CUST_00006,1565.66,card,10,0,1,False,False,False,0,535,13,0,4,0
TXN_000555,CUST_00010,1592.92,card,0,1,2,True,False,False,0,26,1,0,4,0
TXN_000729,CUST_00031,3345.32,card,17,0,2,True,False,False,0,480,17,0,1,0
TXN_000401,CUST_00092,926.3,card,23,3,5,False,False,False,0,490,12,0,2,0
TXN_000702,CUST_00164,5218.79,card,0,4,6,False,True,True,0,168,2,0,3,1
TXN_000476,CUST_00118,10650.21,card,14,0,2,False,False,False,0,445,14,0,4,0
TXN_000771,CUST_00094,1913.6,card,15,2,2,False,False,False,0,76,2,0,2,0
TXN_000105,CUST_00206,5217.55,card,18,0,3,False,False,True,0,40,0,0,1,0
TXN_000565,CUST_00144,2106.51,card,17,1,5,False,False,False,0,296,5,0,2,0
TXN_000389,CUST_00034,7320.1,card,15,0,0,False,False,False,0,175,8,0,2,0
TXN_000001,CUST_00204,1733.23,card,11,0,0,False,False,True,0,57,0,0,4,0
TXN_000839,CUST_00218,257.6,upi,4,0,2,True,True,False,0,246,5,0,1,0
TXN_000561,CUST_00004,845.28,upi,15,0,1,False,False,False,1,32,0,0,3,1
TXN_000080,CUST_00113,13876.59,card,9,0,4,False,False,False,0,367,5,0,3,0
TXN_000205,CUST_00144,11603.69,upi,5,0,3,False,False,False,0,296,5,0,2,0
TXN_000034,CUST_00138,1032.83,card,4,2,3,True,True,True,5,531,15,0,1,1
TXN_000775,CUST_00176,857.22,card,22,1,2,False,False,False,0,434,10,1,1,0
TXN_000508,CUST_00005,1636.15,card,6,0,2,True,False,False,0,552,9,0,1,0
TXN_000427,CUST_00223,6693.61,upi,13,1,2,False,False,False,0,531,8,0,1,0
TXN_000454,CUST_00130,7737.64,upi,1,1,3,False,False,False,0,306,6,0,4,0
TXN_000366,CUST_00217,538.34,upi,2,0,3,False,False,False,0,396,4,0,1,0
TXN_000091,CUST_00165,9340.56,upi,4,1,1,False,False,False,2,284,6,0,2,1
TXN_000339,CUST_00106,4671.4,card,21,0,1,False,True,False,1,405,9,0,2,0
TXN_000564,CUST_00122,2441.18,upi,16,1,3,False,False,False,0,47,0,0,1,0
TXN_000345,CUST_00208,2773.73,card,20,0,0,False,True,False,0,386,8,0,3,0
TXN_000776,CUST_00187,5640.04,card,13,2,5,False,False,True,1,321,7,0,3,0
TXN_000241,CUST_00029,1757.71,card,7,1,2,False,False,False,0,260,6,0,2,1
TXN_000013,CUST_00212,2140.51,wallet,9,1,1,False,False,False,0,290,10,0,1,0
TXN_000315,CUST_00153,2154.81,card,20,0,1,False,False,False,0,1293,27,0,3,0
TXN_000600,CUST_00119,531.5,upi,21,0,2,False,False,False,0,64,1,0,1,0
TXN_000387,CUST_00128,7905.29,netbanking,3,0,1,False,False,False,0,17,0,0,2,0
TXN_000273,CUST_00055,1508.18,card,11,1,2,False,False,False,0,214,4,0,4,0
TXN_000166,CUST_00195,1641.59,card,0,0,1,False,False,False,0,1320,32,0,3,0
TXN_000840,CUST_00219,1398.42,card,10,1,1,False,False,False,0,329,8,0,2,0
TXN_000892,CUST_00009,1502.24,upi,3,1,5,True,False,False,0,397,7,0,2,0
TXN_000646,CUST_00208,1321.73,netbanking,18,0,0,False,False,False,0,386,8,0,3,0
TXN_000818,CUST_00065,1654.08,card,11,1,1,False,False,False,0,625,12,0,3,0
TXN_000484,CUST_00012,1915.84,upi,5,2,3,True,False,False,0,657,7,0,1,0
TXN_000880,CUST_00068,1275.74,upi,12,0,3,False,False,False,0,16,0,0,2,0
TXN_000504,CUST_00207,1008.29,card,1,0,2,False,False,False,0,260,7,0,4,0
TXN_000831,CUST_00020,3145.02,card,7,0,1,False,False,False,0,474,13,0,2,0
TXN_000243,CUST_00186,755.49,wallet,2,0,0,False,False,False,1,533,5,0,1,0
TXN_000566,CUST_00055,1378.11,card,18,0,1,False,False,False,0,214,4,0,4,0
TXN_000562,CUST_00073,954.77,upi,15,2,3,False,False,False,0,126,6,0,4,1
TXN_000686,CUST_00150,1758.66,card,11,1,2,False,False,False,0,603,16,0,2,0
TXN_000189,CUST_00006,2336.26,upi,3,1,2,False,False,False,0,535,13,0,4,0
TXN_000782,CUST_00055,1172.84,card,0,1,2,False,True,False,0,214,4,0,4,0
TXN_000699,CUST_00075,4133.46,card,15,0,0,False,False,False,0,351,3,0,3,0
TXN_000475,CUST_00074,2459.44,upi,14,0,2,False,False,False,0,18,0,0,3,0
TXN_000681,CUST_00222,5529.16,upi,10,1,2,True,False,False,0,397,9,0,2,0
TXN_000510,CUST_00023,4902.14,card,1,0,0,False,False,False,0,466,14,0,4,0
TXN_000058,CUST_00219,1118.02,netbanking,4,0,0,False,False,False,0,329,8,0,2,0
TXN_000474,CUST_00095,1998.63,card,7,0,1,False,False,False,0,201,7,0,3,0
TXN_000560,CUST_00080,5567.8,netbanking,15,0,1,False,False,False,0,499,15,0,1,0
TXN_000856,CUST_00205,601.64,card,4,0,1,False,False,False,0,785,13,0,1,0
TXN_000747,CUST_00024,1364.17,upi,9,0,4,False,False,False,0,249,5,0,4,0
TXN_000252,CUST_00069,1485.5,card,19,1,2,False,False,False,0,363,5,1,2,0
TXN_000021,CUST_00089,676.51,wallet,12,0,1,False,False,False,1,355,5,0,1,0
TXN_000313,CUST_00151,10235.68,upi,0,1,2,True,True,True,3,953,20,0,4,1
TXN_000459,CUST_00072,1403.21,card,0,2,5,False,False,False,1,770,11,2,3,0
TXN_000160,CUST_00168,873.68,netbanking,18,0,1,False,False,False,0,290,9,0,1,0
TXN_000276,CUST_00155,5547.91,upi,3,0,1,False,False,False,1,1058,18,0,3,0
TXN_000191,CUST_00215,675.01,upi,4,0,0,False,False,False,0,126,4,0,1,0
TXN_000385,CUST_00007,5258.58,upi,0,0,0,False,False,False,0,1187,24,0,1,0
TXN_000805,CUST_00222,3509.32,upi,7,4,11,True,True,False,2,397,9,0,2,1
TXN_000413,CUST_00191,2386.79,upi,1,0,0,False,False,False,1,398,13,0,3,0
TXN_000491,CUST_00004,603.94,upi,8,2,3,False,False,True,1,32,0,0,3,0
TXN_000343,CUST_00139,848.33,card,15,1,2,False,False,False,0,92,2,0,4,0
TXN_000769,CUST_00077,3619.47,upi,13,0,1,True,False,False,0,312,5,0,4,0
TXN_000308,CUST_00208,2551.06,card,2,0,0,False,False,False,0,386,8,0,3,0
TXN_000661,CUST_00165,1109.64,upi,8,0,2,False,True,False,0,284,6,0,2,0
TXN_000130,CUST_00108,5838.35,card,19,0,1,False,False,False,0,83,0,0,1,0
TXN_000663,CUST_00048,2588.34,wallet,5,0,0,False,False,False,0,121,5,0,4,0
TXN_000871,CUST_00040,468.68,card,6,0,1,False,False,False,0,506,12,0,4,0
TXN_000099,CUST_00178,858.33,netbanking,23,0,3,False,False,False,0,361,9,0,2,0
TXN_000372,CUST_00095,10895.06,card,11,0,2,False,False,False,0,201,7,0,3,0
TXN_000087,CUST_00205,2385.35,card,0,0,0,False,False,False,0,785,13,0,1,0
TXN_000458,CUST_00008,2782.42,card,5,3,4,False,False,False,0,30,2,0,2,0
TXN_000330,CUST_00173,690.66,card,10,0,0,False,False,False,0,508,18,0,3,0
TXN_000214,CUST_00218,1773.18,upi,13,0,3,False,False,False,0,246,5,0,1,0
TXN_000466,CUST_00129,1178.98,card,2,0,1,False,False,False,0,1037,19,0,4,0
TXN_000121,CUST_00196,1895.14,card,0,1,3,False,False,False,0,153,2,0,3,1
TXN_000614,CUST_00052,843.71,upi,0,0,2,True,False,False,0,63,1,0,3,0
TXN_000020,CUST_00142,1103.66,card,22,0,0,False,False,False,0,613,9,0,4,0
TXN_000700,CUST_00005,2520.23,upi,23,1,1,False,False,False,0,552,9,0,1,0
TXN_000071,CUST_00064,591.2,upi,14,0,0,False,False,False,1,800,14,0,1,0
TXN_000106,CUST_00035,2909.63,netbanking,17,0,1,False,False,True,0,243,3,0,4,1
TXN_000270,CUST_00094,2291.02,card,19,0,2,False,False,False,0,76,2,0,2,0
TXN_000860,CUST_00159,2526.17,netbanking,19,0,1,False,False,False,0,48,0,0,4,0
TXN_000435,CUST_00193,1054.19,card,17,0,0,False,False,False,0,43,0,0,3,0
TXN_000102,CUST_00001,4814.31,card,2,0,1,False,False,False,0,887,13,0,1,0
